class_index,label,threshold,precision,recall,f1
16,Ether,0.2199999839067459,0.6890623963928122,0.9250884650479603,0.7898192044234588
16,Ether,0.23999999463558197,0.6991272159206683,0.9163198540048517,0.793123043582952
16,Ether,0.25999999046325684,0.7082318981706893,0.9064384750628713,0.7951699026756865
16,Ether,0.2800000011920929,0.7183392112856685,0.8975363318718982,0.7980014840465002
16,Ether,0.30000001192092896,0.727941982390121,0.8868537600427303,0.7995786305492851
16,Ether,0.3199999928474426,0.7374686482237113,0.8768611043108628,0.8011468193047916
16,Ether,0.3400000035762787,0.7460798802372224,0.8651325306567557,0.8012077991673193
16,Ether,0.36000001430511475,0.7543194103194103,0.8540716177419714,0.8011022044088176
16,Ether,0.3799999952316284,0.7625994962216625,0.842231767297977,0.8004399416231308
16,Ether,0.4000000059604645,0.7715254377441961,0.8305922150757795,0.799969991211712
16,Ether,0.41999998688697815,0.7794903324287653,0.8182627467562815,0.7984060976536628
16,Ether,0.4399999976158142,0.7883799368947884,0.8063116195224,0.7972449608309128
16,Ether,0.46000000834465027,0.7963541434245169,0.7943159815725636,0.7953337567269445
16,Ether,0.47999998927116394,0.8048568355038795,0.7826096632764338,0.7935773605343925
16,Ether,0.5,0.8128232859964262,0.7693899806378386,0.7905104899102499
16,Ether,0.5199999809265137,0.8206427330631152,0.7569937462444083,0.7875342957363309
16,Ether,0.5399999618530273,0.8283073568402012,0.7439521064696326,0.7838668073631141
16,Ether,0.559999942779541,0.835972649398846,0.7319342131618187,0.7805016968460023
16,Ether,0.5799999833106995,0.8437410147162611,0.7183807001535619,0.7760307729294387
16,Ether,0.5999999642372131,0.8512701705234234,0.7032693120868849,0.7702244863138908
16,Ether,0.6199999451637268,0.8581497308396693,0.688269200810095,0.7638784256091687
16,Ether,0.6399999856948853,0.8653934126258005,0.6736251752609441,0.7575617264638527
16,Ether,0.6599999666213989,0.872638167217761,0.6578238710969666,0.7501554469894042
16,Ether,0.6799999475479126,0.8799095271571354,0.6406872454543431,0.7414810045074051
16,Ether,0.699999988079071,0.8877874200291379,0.6238399394654263,0.7327695504986472
16,Ether,0.7199999690055847,0.8955218976903111,0.6066142923908932,0.7232851267082393
16,Ether,0.7399999499320984,0.9026279863481229,0.5885874524291723,0.7125402449045573
16,Ether,0.7599999904632568,0.9097436991219651,0.5695591213584671,0.7005365159312383
16,Ether,0.7799999713897705,0.9170945895661234,0.5485055527118153,0.686451181639673
16,Ether,0.7999999523162842,0.9255019923431518,0.5272516858433668,0.6717897094894444
16,Ether,0.8199999332427979,0.9330125832716506,0.5049518171499788,0.6552685159781086
16,Ether,0.8399999737739563,0.9408999912960223,0.4811608394721029,0.6367157014327576
16,Ether,0.85999995470047,0.9484483557202409,0.4557229653038969,0.6156366970822121
16,Ether,0.8799999356269836,0.9563507863826398,0.4276367035363764,0.5910034602076124
16,Ether,0.8999999761581421,0.9631028158377387,0.39734716132909,0.5625876384490555
16,Ether,0.9199999570846558,0.9708627497905947,0.3611376938998064,0.5264489756192515
16,Ether,0.9399999380111694,0.9791238877481178,0.31836289586718003,0.48049308902809734
16,Ether,0.949999988079071,0.983396903746915,0.2926357020452674,0.4510496706915478
17,Haloalkane,0.019999999552965164,0.4639727052496734,0.9989895679720356,0.6336511895791652
17,Haloalkane,0.03999999910593033,0.47305722989176224,0.9966136872576329,0.641579423890017
17,Haloalkane,0.05999999865889549,0.4852334201562813,0.9920530886449287,0.651704744221092
17,Haloalkane,0.07999999821186066,0.49712829694924593,0.9856900977661259,0.6609230656546699
17,Haloalkane,0.09999999403953552,0.5091795958418066,0.9777978043585122,0.669646614361727
